Color,Pete Docter,250,92,0,773,John Ratzenberger,12000,289907418,Adventure|Animation|Comedy|Family|Fantasy,Steve Buscemi,"Monsters, Inc. ",585659,15013,James Coburn,0,friend|little girl|monster|rival|scream,http://www.imdb.com/title/tt0198781/?ref_=fn_tt_tt_1,593,English,USA,G,115000000,2001,1000,8.1,1.85,0
Color,James Mangold,440,138,446,929,Tao Okamoto,20000,132550960,Action|Adventure|Sci-Fi|Thriller,Hugh Jackman,The Wolverine ,328067,23755,Rila Fukushima,1,healing power|marvel comics|mecha|regeneration|self healing,http://www.imdb.com/title/tt1430132/?ref_=fn_tt_tt_1,533,English,USA,PG-13,120000000,2013,992,6.7,2.35,68000
Color,George Lucas,320,136,0,1000,Liam Neeson,20000,474544677,Action|Adventure|Fantasy|Sci-Fi,Natalie Portman,Star Wars: Episode I - The Phantom Menace ,534658,37723,Ian McDiarmid,1,alien|character says i have a bad feeling about this|hand to hand combat|seven word title|wilhelm scream,http://www.imdb.com/title/tt0120915/?ref_=fn_tt_tt_1,3597,English,USA,PG,115000000,1999,14000,6.5,2.35,13000
Color,Kirk De Micco,257,98,16,12000,Emma Stone,16000,187165546,Adventure|Animation|Comedy|Family|Fantasy,Ryan Reynolds,The Croods ,150618,43286,Nicolas Cage,3,cave|caveman|journey|strict father|survival,http://www.imdb.com/title/tt0481499/?ref_=fn_tt_tt_1,195,English,USA,PG,135000000,2013,15000,7.3,2.35,28000
Color,Frédéric Forestier,33,116,0,141,Santiago Segura,936,,Adventure|Comedy|Family|Fantasy,Alain Delon,Asterix at the Olympic Games ,20567,1609,Vanessa Hessler,1,1st century b.c.|lightsaber|local blockbuster|magical potion|potion,http://www.imdb.com/title/tt0463872/?ref_=fn_tt_tt_1,36,French,France,,78000000,2008,276,5.1,2.35,291
Color,John Woo,152,153,610,617,Roger Willie,12000,40911830,Action|Drama|War,Nicolas Cage,Windtalkers ,55994,15046,Noah Emmerich,0,code|duty|steel helmet|u.s. marine|u.s. soldier,http://www.imdb.com/title/tt0245562/?ref_=fn_tt_tt_1,454,English,USA,R,115000000,2002,836,6,2.35,0
Color,Cedric Nicolas-Troyan,231,120,19,9000,Sam Claflin,26000,47952020,Action|Adventure|Drama|Fantasy,Chris Hemsworth,The Huntsman: Winter's War ,37750,46719,Charlize Theron,2,based on fairy tale|dark fantasy|fairy tale|second part|sequel,http://www.imdb.com/title/tt2381991/?ref_=fn_tt_tt_1,134,English,USA,PG-13,115000000,2016,11000,6.1,2.35,16000
Color,Jonathan Liebesman,348,101,473,429,Danny Woodburn,833,190871240,Action|Adventure|Comedy|Sci-Fi,Noel Fisher,Teenage Mutant Ninja Turtles ,167085,2690,Jeremy Howard,0,18 wheeler|mutant|ninja|sewer|turtle,http://www.imdb.com/title/tt1291150/?ref_=fn_tt_tt_1,491,English,USA,PG-13,125000000,2014,809,5.9,2.35,62000
Color,Alfonso Cuarón,738,91,0,13,Basher Savage,39,274084951,Adventure|Drama|Sci-Fi|Thriller,Phaldut Sharma,Gravity ,582917,87,Amy Warren,0,box office hit|long take|sole survivor|space|space station,http://www.imdb.com/title/tt1454468/?ref_=fn_tt_tt_1,1885,English,UK,PG-13,100000000,2013,23,7.8,2.35,147000
Color,Roger Donaldson,93,108,79,268,Grant Heslov,650,67155742,Action|Adventure|Thriller,Jamie Renée Smith,Dante's Peak ,62271,1569,Tzi Ma,1,ash|escape|lava|mayor|volcano,http://www.imdb.com/title/tt0118928/?ref_=fn_tt_tt_1,277,English,USA,PG-13,116000000,1997,293,5.8,2.35,0
Color,Dave Green,181,112,13,799,Noel Fisher,5000,81638674,Action|Adventure|Comedy|Sci-Fi,Stephen Amell,Teenage Mutant Ninja Turtles: Out of the Shadows ,17533,8306,Brad Garrett,,based on comic book|brother brother relationship|rat|sequel|turtle,http://www.imdb.com/title/tt3949660/?ref_=fn_tt_tt_1,115,English,USA,PG-13,135000000,2016,833,6.3,2.35,12000
